*GROWTH ASPECTS OUTPUT FILE

*RUN   1        :  DRYLAND - 0 KG N/HA     
 MODEL          : CRGRO020 - BAHIA     
 EXPERIMENT     : ALTH5601 G0     ALTH5601G0 BAHIA ON GREENVILLE FINE SANDY LOAM
 TREATMENT  1   :  DRYLAND - 0 KG N/HA     

@YEAR DOY   DAS   DAP  L#SD  GSTD  LAID  LWAD  SWAD  GWAD  RWAD  CWAD  G#AD   GWGD  HIAD  PWAD  P#AD  WSPD  WSGD  NSTD  LN%D  SH%D  HIPD  PWDD  PWTD  SLAD  CHTD  CWID  NWAD  RDPD  RL1D  RL2D  RL3D  RL4D  RL5D  RL6D  RL7D  RL8D  RL9D  RL10   CDAD   LDAD   SDAD
 1957 331   658   627   2.1     0  0.15    76    70     0   392   145     0    0.0 0.000     0     0 0.000 0.000 0.000  1.78  0.00  0.00     0     0 205.1  0.27 -0.07   0.0  1.89  0.10  0.53  0.10  0.09  0.09  0.09  0.09  0.08  0.07  0.07   5169   2620   2549
 1957 338   665   634   2.2     0  0.17    79    73     0   390   152     0    0.0 0.000     0     0 0.000 0.000 0.000  1.87  0.00  0.00     0     0 211.9  0.28 -0.06   0.0  1.89  0.10  0.52  0.10  0.09  0.09  0.09  0.09  0.08  0.07  0.07   5169   2620   2549
 1957 345   672   641   2.3     0  0.17    81    74     0   388   155     0    0.0 0.000     0     0 0.000 0.000 0.000  2.01  0.00  0.00     0     0 214.9  0.28 -0.06   0.0  1.89  0.10  0.52  0.10  0.09  0.09  0.09  0.09  0.08  0.07  0.07   5169   2621   2549
 1957 352   679   648   2.4     0  0.18    85    79     0   388   164     0    0.0 0.000     0     0 0.000 0.000 0.101  2.03  0.00  0.00     0     0 214.7  0.28 -0.06   0.0  1.89  0.10  0.52  0.10  0.09  0.09  0.09  0.09  0.08  0.07  0.07   5169   2621   2549
 1957 359   686   655   2.5     0  0.19    94    86     0   391   180     0    0.0 0.000     0     0 0.000 0.000 0.465  1.92  0.00  0.00     0     0 206.1  0.28 -0.05   0.0  1.89  0.10  0.53  0.10  0.09  0.09  0.09  0.09  0.08  0.07  0.07   5170   2621   2549
 1958 001   693   662   2.6     0  0.20    98    89     0   392   187     0    0.0 0.000     0     0 0.000 0.000 0.000  1.88  0.00  0.00     0     0 201.6  0.29 -0.05   0.0  1.89  0.10  0.53  0.10  0.09  0.09  0.09  0.09  0.08  0.07  0.07   5170   2621   2549
 1958 008   700   669   2.6     0  0.20    98    89     0   392   187     0    0.0 0.000     0     0 0.000 0.000 0.000  1.88  0.00  0.00     0     0 201.7  0.29 -0.05   0.0  1.89  0.10  0.53  0.10  0.09  0.09  0.09  0.09  0.08  0.07  0.07   5170   2621   2549
 1958 015   707   676   2.6     0  0.20    97    89     0   391   186     0    0.0 0.000     0     0 0.000 0.000 0.000  1.90  0.00  0.00     0     0 202.8  0.29 -0.05   0.0  1.89  0.10  0.53  0.10  0.09  0.09  0.09  0.09  0.08  0.07  0.07   5170   2621   2549
 1958 022   714   683   2.7     0  0.20    97    88     0   390   185     0    0.0 0.000     0     0 0.000 0.000 0.000  1.90  0.00  0.00     0     0 203.7  0.29 -0.05   0.0  1.89  0.10  0.53  0.10  0.09  0.09  0.09  0.09  0.08  0.07  0.07   5170   2621   2549
 1958 029   721   690   2.7     0  0.20    96    88     0   389   184     0    0.0 0.000     0     0 0.000 0.000 0.000  1.91  0.00  0.00     0     0 204.4  0.29 -0.05   0.0  1.89  0.10  0.53  0.10  0.09  0.09  0.09  0.09  0.08  0.07  0.07   5170   2621   2549
 1958 036   728   697   2.7     0  0.20    96    88     0   389   184     0    0.0 0.000     0     0 0.000 0.000 0.000  1.91  0.00  0.00     0     0 204.7  0.29 -0.05   0.0  1.89  0.10  0.52  0.10  0.09  0.09  0.09  0.09  0.08  0.07  0.07   5170   2621   2549
 1958 043   735   704   2.7     0  0.20    97    89     0   388   186     0    0.0 0.000     0     0 0.000 0.000 0.000  1.96  0.00  0.00     0     0 207.0  0.29 -0.04   0.0  1.89  0.10  0.52  0.10  0.09  0.09  0.09  0.09  0.08  0.07  0.07   5170   2621   2549
 1958 050   742   711   2.7     0  0.20    97    89     0   388   186     0    0.0 0.000     0     0 0.000 0.000 0.000  1.96  0.00  0.00     0     0 207.0  0.29 -0.04   0.0  1.89  0.10  0.52  0.10  0.09  0.09  0.09  0.09  0.08  0.07  0.07   5170   2621   2549
 1958 057   749   718   2.8     0  0.21   102    93     0   387   195     0    0.0 0.000     0     0 0.000 0.000 0.000  2.24  0.00  0.00     0     0 210.3  0.29 -0.04   0.0  1.89  0.10  0.52  0.10  0.09  0.09  0.09  0.09  0.08  0.07  0.07   5170   2621   2549
 1958 064   756   725   3.0     0  0.25   117   108     0   390   225     0    0.0 0.000     0     0 0.000 0.000 0.000  2.32  0.00  0.00     0     0 217.5  0.30 -0.04   0.0  1.89  0.10  0.53  0.10  0.09  0.09  0.09  0.09  0.08  0.07  0.07   5171   2621   2549
 1958 071   763   732   3.1     0  0.28   128   119     0   395   248     0    0.0 0.000     0     0 0.000 0.000 0.505  2.12  0.00  0.00     0     0 220.2  0.31 -0.03   0.0  1.89  0.11  0.54  0.10  0.09  0.09  0.09  0.09  0.08  0.07  0.07   5172   2622   2550
 1958 078   770   739   3.2     0  0.29   137   127     0   398   263     0    0.0 0.000     0     0 0.000 0.000 0.000  2.01  0.00  0.00     0     0 213.1  0.31 -0.03   0.0  1.89  0.11  0.54  0.10  0.09  0.09  0.09  0.09  0.09  0.07  0.07   5173   2623   2550
 1958 085   777   746   3.3     0  0.32   145   135     0   400   279     0    0.0 0.000     0     0 0.000 0.000 0.000  1.96  0.00  0.00     0     0 220.5  0.31 -0.03   0.0  1.89  0.11  0.54  0.10  0.09  0.09  0.09  0.09  0.09  0.07  0.07   5173   2623   2550
 1958 092   784   753   3.4     0  0.33   149   140     0   401   289     0    0.0 0.000     0     0 0.000 0.000 0.000  1.91  0.00  0.00     0     0 222.3  0.31 -0.02   0.0  1.89  0.12  0.55  0.10  0.10  0.09  0.10  0.10  0.09  0.07  0.07   5174   2624   2550
 1958 099   791   760   3.6     0  0.36   190   175     0   429   365     0    0.0 0.000     0     0 0.000 0.000 0.000  1.45  0.00  0.00     0     0 191.4  0.32 -0.01   0.0  1.89  0.11  0.59  0.11  0.10  0.10  0.10  0.10  0.10  0.08  0.08   5177   2626   2551
 1958 106   798   767   3.8     0  0.40   224   205     0   456   429     0    0.0 0.000     0     0 0.000 0.000 0.202  1.22  0.00  0.00     0     0 178.5  0.33 -0.01   0.0  1.89  0.13  0.62  0.11  0.10  0.10  0.10  0.10  0.10  0.09  0.08   5179   2627   2552
 1958 113   805   774   4.2     0  0.44   255   231     0   485   486     0    0.0 0.000     0     0 0.000 0.000 0.029  1.02  0.00  0.00     0     0 171.4  0.34  0.01   0.0  1.89  0.15  0.66  0.12  0.10  0.10  0.10  0.10  0.10  0.09  0.09   5182   2629   2553
 1958 120   812   781   4.6     0  0.48   275   251     0   519   526     0    0.0 0.000     0     0 0.000 0.000 0.281  0.91  0.00  0.00     0     0 175.8  0.36  0.03   0.0  1.89  0.18  0.70  0.15  0.10  0.10  0.10  0.10  0.10  0.10  0.10   5185   2631   2554
 1958 127   819   788   5.0     0  0.53   278   258     0   529   536     0    0.0 0.000     0     0 0.000 0.000 0.000  0.90  0.00  0.00     0     0 190.5  0.39  0.05   0.0  1.89  0.18  0.72  0.13  0.10  0.10  0.10  0.10  0.10  0.10  0.10   5188   2633   2555
 1958 134   826   795   5.3     0  0.56   274   258     0   525   532     0    0.0 0.000     0     0 0.000 0.000 0.024  0.93  0.00  0.00     0     0 202.8  0.40  0.06   0.0  1.89  0.18  0.72  0.12  0.10  0.10  0.10  0.10  0.10  0.10  0.10   5190   2634   2556
 1958 141   833   802   5.7     0  0.57   261   249     0   507   509     0    0.0 0.000     0     0 0.000 0.000 0.000  1.00  0.00  0.00     0     0 218.8  0.42  0.09   0.0  1.89  0.16  0.69  0.12  0.10  0.10  0.10  0.10  0.09  0.10  0.10   5191   2635   2556
 1958 148   840   809   6.2     0  0.58   250   241     0   485   491     0    0.0 0.000     0     0 0.000 0.000 0.000  1.06  0.00  0.00     0     0 231.7  0.45  0.10   0.0  1.89  0.14  0.66  0.12  0.09  0.09  0.09  0.09  0.09  0.09  0.09   5192   2636   2556
 1958 155   847   816   1.5     0  0.12    49    48     0   462    96     0    0.0 0.000     0     0 0.000 0.000 0.000  1.11  0.00  0.00     0     0 243.6  0.24 -0.14   0.0  1.89  0.13  0.63  0.11  0.09  0.09  0.09  0.09  0.09  0.09  0.09   5580   2833   2747
 1958 162   854   823   2.1     0  0.12    48    48     0   437    96     0    0.0 0.000     0     0 0.000 0.000 0.000  1.13  0.00  0.00     0     0 248.2  0.27 -0.11   0.0  1.89  0.11  0.59  0.11  0.08  0.08  0.08  0.08  0.08  0.08  0.08   5580   2833   2747
 1958 169   861   830   2.7     0  0.12    47    48     0   412    95     0    0.0 0.000     0     0 0.000 0.000 0.000  1.14  0.00  0.00     0     0 250.9  0.30 -0.08   0.0  1.89  0.10  0.56  0.09  0.08  0.08  0.08  0.08  0.08  0.08  0.08   5580   2833   2747
 1958 176   868   837   3.2     0  0.12    47    48     0   390    95     0    0.0 0.000     0     0 0.000 0.000 0.000  1.15  0.00  0.00     0     0 252.2  0.33 -0.05   0.0  1.89  0.09  0.53  0.09  0.08  0.08  0.08  0.08  0.07  0.07  0.07   5580   2833   2747
 1958 183   875   844   0.8     0  0.02     9    10     0   372    19     0    0.0 0.000     0     0 0.000 0.000 0.000  1.15  0.00  0.00     0     0 253.3  0.25 -0.13   0.0  1.89  0.09  0.51  0.09  0.07  0.07  0.07  0.07  0.07  0.07  0.07   5656   2870   2786
 1958 190   882   851   1.3     0  0.02     9    10     0   352    19     0    0.0 0.000     0     0 0.000 0.000 0.000  1.15  0.00  0.00     0     0 253.6  0.27 -0.11   0.0  1.89  0.09  0.48  0.08  0.07  0.07  0.07  0.07  0.07  0.07  0.07   5656   2870   2786
 1958 197   889   858   1.9     0  0.02     9    10     0   333    19     0    0.0 0.000     0     0 0.000 0.000 0.000  1.15  0.00  0.00     0     0 253.8  0.30 -0.08   0.0  1.89  0.08  0.45  0.08  0.06  0.06  0.06  0.06  0.06  0.06  0.06   5656   2870   2786
 1958 204   896   865   2.5     0  0.02     9    10     0   314    19     0    0.0 0.000     0     0 0.000 0.000 0.000  1.16  0.00  0.00     0     0 254.0  0.33 -0.05   0.0  1.89  0.08  0.43  0.07  0.06  0.06  0.06  0.06  0.06  0.06  0.06   5656   2870   2786
 1958 211   903   872   3.1     0  0.02     9    10     0   296    19     0    0.0 0.000     0     0 0.000 0.000 0.000  1.16  0.00  0.00     0     0 254.0  0.36 -0.02   0.0  1.89  0.07  0.40  0.07  0.06  0.06  0.06  0.06  0.06  0.06  0.06   5656   2870   2786
 1958 218   910   879   1.1     0  0.00     2     2     0   279     4     0    0.0 0.000     0     0 0.000 0.000 0.000  1.16  0.00  0.00     0     0 254.1  0.28 -0.10   0.0  1.89  0.07  0.38  0.06  0.05  0.05  0.05  0.05  0.05  0.05  0.05   5671   2878   2793
 1958 225   917   886   1.6     0  0.00     2     2     0   264     4     0    0.0 0.000     0     0 0.000 0.000 0.000  1.16  0.00  0.00     0     0 254.1  0.30 -0.07   0.0  1.89  0.06  0.36  0.06  0.05  0.05  0.05  0.05  0.05  0.05  0.05   5671   2878   2793
 1958 232   924   893   2.2     0  0.00     2     2     0   249     4     0    0.0 0.000     0     0 0.000 0.000 0.000  1.16  0.00  0.00     0     0 254.1  0.33 -0.04   0.0  1.89  0.06  0.34  0.06  0.05  0.05  0.05  0.05  0.05  0.05  0.05   5671   2878   2793
 1958 239   931   900   2.7     0  0.00     2     2     0   236     4     0    0.0 0.000     0     0 0.000 0.000 0.000  1.16  0.00  0.00     0     0 254.1  0.36 -0.01   0.0  1.89  0.06  0.32  0.05  0.05  0.05  0.05  0.05  0.04  0.04  0.04   5671   2878   2793
 1958 246   938   907   0.8     0  0.00     0     0     0   224     1     0    0.0 0.000     0     0 0.000 0.000 0.000  1.16  0.00  0.00     0     0 254.1  0.29 -0.09   0.0  1.89  0.05  0.31  0.05  0.04  0.04  0.04  0.04  0.04  0.04  0.04   5674   2879   2795
 1958 253   945   914   1.3     0  0.00     0     0     0   213     1     0    0.0 0.000     0     0 0.000 0.000 0.000  1.16  0.00  0.00     0     0 254.1  0.31 -0.06   0.0  1.89  0.05  0.29  0.05  0.04  0.04  0.04  0.04  0.04  0.04  0.04   5674   2879   2795
 1958 260   952   921   1.7     0  0.00     0     0     0   203     1     0    0.0 0.000     0     0 0.000 0.000 0.000  1.16  0.00  0.00     0     0 254.1  0.33 -0.04   0.0  1.89  0.05  0.28  0.05  0.04  0.04  0.04  0.04  0.04  0.04  0.04   5674   2879   2795
 1958 267   959   928   2.3     0  0.00     0     0     0   193     1     0    0.0 0.000     0     0 0.000 0.000 0.000  1.16  0.00  0.00     0     0 254.1  0.36 -0.01   0.0  1.89  0.05  0.26  0.04  0.04  0.04  0.04  0.04  0.04  0.04  0.04   5674   2879   2795
 1958 274   966   935   0.5     0  0.00     0     0     0   184     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.16  0.00  0.00     0     0 254.1  0.38  0.01   0.0  1.89  0.04  0.25  0.04  0.04  0.04  0.04  0.04  0.03  0.03  0.03   5675   2879   2795
 1958 281   973   942   0.8     0  0.00     0     0     0   179     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.16  0.00  0.00     0     0 254.1  0.30 -0.07   0.0  1.89  0.04  0.24  0.04  0.03  0.03  0.03  0.03  0.03  0.03  0.03   5675   2879   2795
 1958 288   980   949   1.1     0  0.00     0     0     0   174     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.16  0.00  0.00     0     0 254.1  0.32 -0.05   0.0  1.89  0.04  0.24  0.04  0.03  0.03  0.03  0.03  0.03  0.03  0.03   5675   2879   2795
 1958 295   987   956   1.5     0  0.00     0     0     0   168     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.16  0.00  0.00     0     0 254.1  0.33 -0.04   0.0  1.89  0.04  0.23  0.04  0.03  0.03  0.03  0.03  0.03  0.03  0.03   5675   2879   2795
 1958 302   994   963   1.7     0  0.00     0     0     0   164     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.16  0.00  0.00     0     0 254.1  0.33 -0.03   0.0  1.89  0.04  0.22  0.04  0.03  0.03  0.03  0.03  0.03  0.03  0.03   5675   2879   2795
 1958 309  1001   970   1.8     0  0.00     0     0     0   162     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.16  0.00  0.00     0     0 254.1  0.34 -0.03   0.0  1.89  0.04  0.22  0.04  0.03  0.03  0.03  0.03  0.03  0.03  0.03   5675   2879   2795
 1958 316  1008   977   2.0     0  0.00     0     0     0   160     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.16  0.00  0.00     0     0 254.1  0.34 -0.02   0.0  1.89  0.04  0.22  0.04  0.03  0.03  0.03  0.03  0.03  0.03  0.03   5675   2879   2795
 1958 323  1015   984   2.3     0  0.00     0     0     0   155     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.16  0.00  0.00     0     0 254.1  0.35 -0.01   0.0  1.89  0.04  0.21  0.04  0.03  0.03  0.03  0.03  0.03  0.03  0.03   5675   2879   2795
 1958 330  1022   991   2.4     0  0.00     0     0     0   153     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.16  0.00  0.00     0     0 254.1  0.36 -0.01   0.0  1.89  0.04  0.21  0.04  0.03  0.03  0.03  0.03  0.03  0.03  0.03   5675   2879   2795
 1958 337  1029   998   2.5     0  0.00     0     0     0   151     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.16  0.00  0.00     0     0 254.1  0.36  0.00   0.0  1.89  0.04  0.21  0.03  0.03  0.03  0.03  0.03  0.03  0.03  0.03   5675   2879   2795
 1958 344  1036  1005   2.6     0  0.00     0     0     0   150     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.16  0.00  0.00     0     0 254.1  0.37  0.00   0.0  1.89  0.04  0.20  0.03  0.03  0.03  0.03  0.03  0.03  0.03  0.03   5675   2879   2795
 1958 351  1043  1012   2.6     0  0.00     0     0     0   150     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.16  0.00  0.00     0     0 254.1  0.37  0.00   0.0  1.89  0.04  0.20  0.03  0.03  0.03  0.03  0.03  0.03  0.03  0.03   5675   2879   2795
 1958 358  1050  1019   2.7     0  0.00     0     0     0   149     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.16  0.00  0.00     0     0 254.1  0.37  0.00   0.0  1.89  0.04  0.20  0.03  0.03  0.03  0.03  0.03  0.03  0.03  0.03   5675   2879   2795
 1958 365  1057  1026   2.7     0  0.00     0     0     0   149     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.16  0.00  0.00     0     0 254.1  0.37  0.00   0.0  1.89  0.04  0.20  0.03  0.03  0.03  0.03  0.03  0.03  0.03  0.03   5675   2879   2795
 1959 007  1064  1033   2.7     0  0.00     0     0     0   148     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.16  0.00  0.00     0     0 254.1  0.37  0.01   0.0  1.89  0.04  0.20  0.03  0.03  0.03  0.03  0.03  0.03  0.03  0.03   5675   2879   2795
 1959 014  1071  1040   2.8     0  0.00     0     0     0   147     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.16  0.00  0.00     0     0 254.1  0.37  0.01   0.0  1.89  0.04  0.20  0.03  0.03  0.03  0.03  0.03  0.03  0.03  0.03   5675   2879   2795
 1959 021  1078  1047   2.9     0  0.00     0     0     0   146     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.16  0.00  0.00     0     0 254.1  0.37  0.01   0.0  1.89  0.04  0.20  0.03  0.03  0.03  0.03  0.03  0.03  0.03  0.03   5675   2879   2795
 1959 028  1085  1054   3.0     0  0.00     0     0     0   145     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.16  0.00  0.00     0     0 254.1  0.38  0.01   0.0  1.89  0.04  0.20  0.03  0.03  0.03  0.03  0.03  0.03  0.03  0.03   5675   2879   2795
 1959 035  1092  1061   3.0     0  0.00     0     0     0   144     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.16  0.00  0.00     0     0 254.1  0.38  0.02   0.0  1.89  0.03  0.20  0.03  0.03  0.03  0.03  0.03  0.03  0.03  0.03   5675   2879   2795
 1959 042  1099  1068   3.2     0  0.00     0     0     0   142     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.16  0.00  0.00     0     0 254.1  0.38  0.02   0.0  1.89  0.03  0.19  0.03  0.03  0.03  0.03  0.03  0.03  0.03  0.03   5675   2879   2795
 1959 049  1106  1075   3.3     0  0.00     0     0     0   140     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.16  0.00  0.00     0     0 254.1  0.39  0.03   0.0  1.89  0.03  0.19  0.03  0.03  0.03  0.03  0.03  0.03  0.03  0.03   5675   2879   2795
 1959 056  1113  1082   3.3     0  0.00     0     0     0   139     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.16  0.00  0.00     0     0 254.1  0.39  0.03   0.0  1.89  0.03  0.19  0.03  0.03  0.03  0.03  0.03  0.03  0.03  0.03   5675   2879   2795
 1959 063  1120  1089   3.4     0  0.00     0     0     0   138     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.16  0.00  0.00     0     0 254.1  0.39  0.03   0.0  1.89  0.03  0.19  0.03  0.03  0.03  0.03  0.03  0.03  0.03  0.03   5675   2879   2795
 1959 070  1127  1096   3.5     0  0.00     0     0     0   137     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.16  0.00  0.00     0     0 254.1  0.40  0.03   0.0  1.89  0.03  0.19  0.03  0.03  0.03  0.03  0.03  0.03  0.03  0.03   5675   2879   2795
 1959 077  1134  1103   3.6     0  0.00     0     0     0   135     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.16  0.00  0.00     0     0 254.1  0.40  0.04   0.0  1.89  0.03  0.18  0.03  0.03  0.03  0.03  0.03  0.03  0.03  0.03   5675   2879   2795
 1959 084  1141  1110   3.8     0  0.00     0     0     0   134     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.16  0.00  0.00     0     0 254.1  0.41  0.04   0.0  1.89  0.03  0.18  0.03  0.03  0.03  0.03  0.03  0.03  0.03  0.03   5675   2879   2795
 1959 091  1148  1117   3.9     0  0.00     0     0     0   131     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.16  0.00  0.00     0     0 254.1  0.41  0.05   0.0  1.89  0.03  0.18  0.03  0.03  0.03  0.03  0.03  0.02  0.02  0.02   5675   2879   2795
 1959 098  1155  1124   4.2     0  0.00     0     0     0   128     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.16  0.00  0.00     0     0 254.1  0.42  0.06   0.0  1.89  0.03  0.17  0.03  0.02  0.02  0.02  0.02  0.02  0.02  0.02   5675   2879   2795
 1959 105  1162  1131   4.5     0  0.00     0     0     0   124     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.16  0.00  0.00     0     0 254.1  0.44  0.08   0.0  1.89  0.03  0.17  0.03  0.02  0.02  0.02  0.02  0.02  0.02  0.02   5675   2879   2795
 1959 112  1169  1138   4.8     0  0.00     0     0     0   121     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.16  0.00  0.00     0     0 254.1  0.45  0.09   0.0  1.89  0.03  0.16  0.03  0.02  0.02  0.02  0.02  0.02  0.02  0.02   5675   2879   2795
 1959 119  1176  1145   5.1     0  0.00     0     0     0   117     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.16  0.00  0.00     0     0 254.1  0.46  0.10   0.0  1.89  0.03  0.16  0.03  0.02  0.02  0.02  0.02  0.02  0.02  0.02   5675   2879   2795
 1959 126  1183  1152   5.5     0  0.00     0     0     0   113     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.16  0.00  0.00     0     0 254.1  0.48  0.10   0.0  1.89  0.03  0.15  0.03  0.02  0.02  0.02  0.02  0.02  0.02  0.02   5675   2879   2795
 1959 133  1190  1159   5.9     0  0.00     0     0     0   107     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.16  0.00  0.00     0     0 254.1  0.50  0.10   0.0  1.89  0.03  0.15  0.02  0.02  0.02  0.02  0.02  0.02  0.02  0.02   5675   2879   2795
 1959 140  1197  1166   6.3     0  0.00     0     0     0   103     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.16  0.00  0.00     0     0 254.1  0.52  0.10   0.0  1.89  0.03  0.14  0.02  0.02  0.02  0.02  0.02  0.02  0.02  0.02   5675   2879   2795
 1959 147  1204  1173   6.8     0  0.00     0     0     0    98     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.16  0.00  0.00     0     0 254.1  0.56  0.10   0.0  1.89  0.02  0.13  0.02  0.02  0.02  0.02  0.02  0.02  0.02  0.02   5675   2879   2795
 1959 154  1211  1180   1.6     0  0.00     0     0     0    93     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.16  0.00  0.00     0     0 254.1  0.32 -0.18   0.0  1.89  0.02  0.13  0.02  0.02  0.02  0.02  0.02  0.02  0.02  0.02   5675   2880   2795
 1959 161  1218  1187   2.1     0  0.00     0     0     0    89     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.16  0.00  0.00     0     0 254.1  0.34 -0.16   0.0  1.89  0.02  0.12  0.02  0.02  0.02  0.02  0.02  0.02  0.02  0.02   5675   2880   2795
 1959 168  1225  1194   2.6     0  0.00     0     0     0    85     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.16  0.00  0.00     0     0 254.1  0.37 -0.13   0.0  1.89  0.02  0.12  0.02  0.02  0.02  0.02  0.02  0.02  0.02  0.02   5675   2880   2795
 1959 175  1232  1201   3.1     0  0.00     0     0     0    80     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.16  0.00  0.00     0     0 254.1  0.39 -0.10   0.0  1.89  0.02  0.11  0.02  0.02  0.02  0.02  0.02  0.02  0.02  0.02   5675   2880   2795
 1959 182  1239  1208   0.7     0  0.00     0     0     0    76     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.16  0.00  0.00     0     0 254.1  0.42 -0.07   0.0  1.89  0.02  0.10  0.02  0.01  0.01  0.01  0.01  0.01  0.01  0.01   5675   2880   2795
 1959 189  1246  1215   1.3     0  0.00     0     0     0    72     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.16  0.00  0.00     0     0 254.1  0.32 -0.18   0.0  1.89  0.02  0.10  0.02  0.01  0.01  0.01  0.01  0.01  0.01  0.01   5675   2880   2795
 1959 196  1253  1222   1.9     0  0.00     0     0     0    68     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.16  0.00  0.00     0     0 254.1  0.35 -0.15   0.0  1.89  0.02  0.09  0.02  0.01  0.01  0.01  0.01  0.01  0.01  0.01   5675   2880   2795
 1959 203  1260  1229   2.4     0  0.00     0     0     0    64     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.16  0.00  0.00     0     0 254.1  0.38 -0.12   0.0  1.89  0.02  0.09  0.01  0.01  0.01  0.01  0.01  0.01  0.01  0.01   5675   2880   2795
 1959 210  1267  1236   3.0     0  0.00     0     0     0    60     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.16  0.00  0.00     0     0 254.1  0.40 -0.09   0.0  1.89  0.01  0.08  0.01  0.01  0.01  0.01  0.01  0.01  0.01  0.01   5675   2880   2795
 1959 217  1274  1243   1.0     0  0.00     0     0     0    57     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.16  0.00  0.00     0     0 254.1  0.32 -0.17   0.0  1.89  0.01  0.08  0.01  0.01  0.01  0.01  0.01  0.01  0.01  0.01   5675   2880   2795
 1959 224  1281  1250   1.5     0  0.00     0     0     0    54     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.16  0.00  0.00     0     0 254.1  0.35 -0.15   0.0  1.89  0.01  0.07  0.01  0.01  0.01  0.01  0.01  0.01  0.01  0.01   5675   2880   2795
 1959 231  1288  1257   2.1     0  0.00     0     0     0    51     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.16  0.00  0.00     0     0 254.1  0.37 -0.12   0.0  1.89  0.01  0.07  0.01  0.01  0.01  0.01  0.01  0.01  0.01  0.01   5675   2880   2795
 1959 238  1295  1264   2.7     0  0.00     0     0     0    48     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.16  0.00  0.00     0     0 254.1  0.40 -0.09   0.0  1.89  0.01  0.07  0.01  0.01  0.01  0.01  0.01  0.01  0.01  0.01   5675   2880   2795
 1959 244  1301  1270   0.6     0  0.00     0     0     0    46     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.16  0.00  0.00     0     0 254.1  0.43 -0.06   0.0  1.89  0.01  0.06  0.01  0.01  0.01  0.01  0.01  0.01  0.01  0.01   5675   2880   2795
 1959 245  1302  1271   0.7     0  0.00     0     0     0    45     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.16  0.00  0.00     0     0 254.1  0.33 -0.17   0.0  1.89  0.01  0.06  0.01  0.01  0.01  0.01  0.01  0.01  0.01  0.01   5675   2880   2795
 1959 252  1309  1278   1.3     0  0.00     0     0     0    43     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.16  0.00  0.00     0     0 254.1  0.35 -0.14   0.0  1.89  0.01  0.06  0.01  0.01  0.01  0.01  0.01  0.01  0.01  0.01   5675   2880   2795
