*GROWTH ASPECTS OUTPUT FILE

*RUN   1        :  IRRIGATED, COBB         
 MODEL          : CRGRO020 - SOYBEAN   
 EXPERIMENT     : UFGA8101 SB     UFGA8101SB COBB, VEG. & REPROD. STRESS 3I     
 TREATMENT  1   :  IRRIGATED, COBB         

@YEAR DOY   DAS   DAP  L#SD  GSTD  LAID  LWAD  SWAD  GWAD  RWAD  CWAD  G#AD   GWGD  HIAD  PWAD  P#AD  WSPD  WSGD  NSTD  LN%D  SH%D  HIPD  PWDD  PWTD  SLAD  CHTD  CWID  NWAD  RDPD  RL1D  RL2D  RL3D  RL4D  RL5D  RL6D  RL7D  RL8D  RL9D  RL10   CDAD   LDAD   SDAD
 1981 237    60    60  15.0     1  5.30  1524  2103     0   846  3627     0    0.0 0.000     0     0 0.000 0.000 0.000  5.28  0.00  0.00     0     0 347.5  0.85  0.76   0.0  1.53  1.18  1.50  0.75  0.43  0.42  0.50  0.12  0.02  0.00  0.00    161    102     59
 1981 238    61    61  15.3     1  5.38  1571  2205     0   868  3776     0    0.0 0.000     0     0 0.000 0.000 0.000  5.27  0.00  0.00     0     0 342.7  0.86  0.76   0.0  1.55  1.21  1.53  0.77  0.44  0.43  0.51  0.13  0.03  0.00  0.00    169    107     62
 1981 239    62    62  15.6     1  5.46  1614  2302     0   887  3917     0    0.0 0.000     0     0 0.000 0.000 0.000  5.25  0.00  0.00     0     0 338.4  0.88  0.76   0.0  1.57  1.25  1.56  0.78  0.45  0.44  0.52  0.13  0.03  0.00  0.00    178    112     65
 1981 240    63    63  15.9     1  5.27  1553  2280     0   878  3833     0    0.0 0.000     0     0 0.000 0.000 0.000  5.38  0.00  0.00     0     0 339.2  0.92  0.76   0.0  1.59  1.24  1.54  0.77  0.44  0.43  0.52  0.13  0.03  0.00  0.00    284    180    104
 1981 241    64    64  16.1     3  5.34  1590  2360     0   891  3951     0    0.0 0.000     0     0 0.000 0.000 0.000  5.42  0.00  0.00     0     0 335.7  0.94  0.76   0.0  1.62  1.25  1.56  0.78  0.45  0.44  0.52  0.14  0.03  0.00  0.00    295    186    108
 1981 242    65    65  16.1     3  5.37  1619  2446     0   906  4065     0    0.0 0.000     0     0 0.000 0.000 0.000  5.41  0.00  0.00     0     0 331.7  0.95  0.76   0.0  1.64  1.28  1.58  0.79  0.45  0.45  0.53  0.14  0.03  0.00  0.00    313    198    115
 1981 243    66    66  16.1     3  5.40  1651  2533     0   921  4190     0    0.0 0.000     6    61 0.000 0.000 0.000  5.40  0.00  0.00     0     6 327.1  0.97  0.76   0.0  1.66  1.31  1.60  0.80  0.46  0.45  0.54  0.14  0.04  0.00  0.00    327    207    120
 1981 244    67    67  16.1     3  5.43  1686  2627     0   936  4332     0    0.0 0.000    18   139 0.000 0.000 0.000  5.38  0.00  0.00     0    18 321.9  0.98  0.76   0.0  1.68  1.33  1.62  0.81  0.46  0.46  0.55  0.15  0.04  0.00  0.00    337    213    124
 1981 245    68    68  16.1     3  5.45  1722  2723     0   953  4483     0    0.0 0.000    38   221 0.000 0.000 0.000  5.36  0.00  0.01     0    38 316.3  0.98  0.76   0.0  1.70  1.36  1.64  0.82  0.47  0.46  0.56  0.15  0.04  0.00  0.00    346    219    127
 1981 246    69    69  16.1     3  5.46  1754  2812     0   966  4631     0    0.0 0.000    65   305 0.000 0.000 0.000  5.35  0.00  0.01     0    65 311.1  0.98  0.76   0.0  1.73  1.38  1.66  0.83  0.48  0.47  0.57  0.16  0.04  0.01  0.00    356    225    131
